Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1
6077.25,42.667889,2.856425,8203.3,26913.8,187.9,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077.5,42.667374,2.85636,8200.3,26904.0,187.8,,17,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6077.75,42.666855,2.856296,8197.3,26894.1,187.8,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6078.0,42.666336,2.856231,8194.3,26884.1,187.7,,,D 1.8,71.88,,35.75,35.63,,,False (0),False (0),False (0),False (0),0,0,229.2,196,203,,,,,464.9,,,-4,0.769,Display - IAS (1),451.5,311.8,,N42 39.98,
6078.25,42.665817,2.856167,8191.2,26874.0,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6078.5,42.665291,2.856102,8188.1,26863.8,187.7,,,D 1.8,,,,,,0,,,,,,,215.5,,,,,,,,,,,,,,,,,
6078.75,42.664768,2.85604,8185.0,26853.6,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079.0,42.664242,2.85598,8181.8,26843.2,187.7,,,D 1.8,,,,,,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,464.2,,,-4,0.768,Display - IAS (1),451,311.5,E002 51.39,,
6079.25,42.663715,2.855922,8178.6,26832.8,187.7,,,D 1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6079.5,42.663189,2.855866,8175.5,26822.4,187.7,,,D 1.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6079.75,42.662663,2.855813,8172.4,26812.2,187.7,,,D 1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6080.0,42.662136,2.855759,8169.4,26802.4,187.7,,,D 1.6,,35.8,35.63,35.5,,0,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,463.6,,,-4,0.766,Display - IAS (1),451,311.3,,,
6080.25,42.661613,2.855705,8166.5,26793.0,187.7,,,D 1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6080.5,42.661087,2.855651,8163.7,26783.8,187.7,,,D 1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6080.75,42.660561,2.855598,8160.8,26774.4,187.7,,,D 1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081.0,42.660034,2.855544,8157.9,26764.8,187.7,,16.5,D 1.8,,,,,0,,False (0),False (0),False (0),False (0),0,0,,196,203,,,,,463,,,-4,0.765,Display - IAS (1),450.5,311,,,
6081.25,42.659508,2.85549,8154.9,26754.9,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081.5,42.658985,2.855437,8151.8,26744.8,187.7,,16,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6081.75,42.658459,2.855383,8148.7,26734.7,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6082.0,42.65794,2.855329,8145.7,26724.7,187.7,,,D 1.8,71.88,,35.63,35.5,,,False (0),False (0),False (0),False (0),0,0,227.1,196,203,,,,,462.7,,,-4,0.764,Display - IAS (1),450,311,,N42 39.47,
6082.25,42.657421,2.855275,8142.6,26714.6,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6082.5,42.656902,2.855222,8139.6,26704.6,187.7,,,D 1.8,,,,,,0,,,,,,,216.2,,,,,,,,,,,,,,,,,
6082.75,42.656387,2.855166,8136.5,26694.5,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083.0,42.655872,2.855108,8133.4,26684.3,187.7,,,D 1.8,,,,,,,False (0),False (0),False (0),False (0),0,0,,196,203,,,,,462.4,,,-4,0.764,Display - IAS (1),449.5,311,E002 51.33,,
6083.25,42.655357,2.855048,8130.2,26674.0,187.7,,,D 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6083.5,42.654842,2.854985,8127.0,26663.5,187.7,,,D 1.9,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6083.75,42.654327,2.854921,8123.9,26653.1,187.7,,,D 1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6084.0,42.653812,2.854857,8120.7,26642.6,187.7,,,D 1.9,,35.8,35.63,35.5,,0,False (0),False (0),False (0),False (0),0,0,,196,203,,,,,462.3,,,-4,0.764,Display - IAS (1),449,311.3,,,
6084.25,42.653297,2.854792,8117.5,26632.2,187.7,,,D 1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6084.5,42.652782,2.854728,8114.3,26621.7,187.7,,,D 1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6084.75,42.652267,2.854663,8111.0,26611.0,187.7,,,D 1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085.0,42.651752,2.854599,8107.7,26600.1,187.7,,16,D 1.9,,,,,0,,False (0),False (0),False (0),False (0),0,0,,196,203,,,,,461.7,,,-4,0.763,Display - IAS (1),448.5,311,,,
6085.25,42.651237,2.854535,8104.3,26588.9,187.7,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085.5,42.650723,2.85447,8100.8,26577.5,187.7,,16,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085.75,42.650208,2.854406,8097.4,26566.2,187.7,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6086.0,42.649693,2.854341,8094.0,26555.0,187.7,,,D 2.1,71.88,,35.63,35.5,,,False (0),False (0),False (0),False (0),0,0,224.6,196,196,,,,,462.1,,,-3.75,0.763,Display - IAS (1),448,311.5,,N42 38.98,
6086.25,42.649178,2.854277,8090.6,26543.9,187.7,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6086.5,42.648663,2.854213,8087.2,26532.9,187.7,,,D 2.1,,,,,,0,,,,,,,210.2,,,,,,,,,,,,,,,,,
6086.75,42.648148,2.854148,8083.9,26521.9,187.7,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6087.0,42.647633,2.854084,8080.6,26511.0,187.7,,,D 2.1,,,,,,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,461.5,,,-3.75,0.762,Display - IAS (1),448,311.3,E002 51.27,,
6087.25,42.647118,2.854019,8077.3,26500.2,187.7,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6087.5,42.646603,2.853955,8074.0,26489.4,187.7,,,D 2.1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6087.75,42.646088,2.85389,8070.6,26478.5,187.7,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6088.0,42.645573,2.853826,8067.3,26467.4,187.7,,,D 2.1,,35.5,35.5,35.38,,0,False (0),False (0),False (0),False (0),0,0,,196,189,,,,,460.5,,,-3.75,0.76,Display - IAS (1),447.5,310.8,,,
6088.25,42.645058,2.853761,8063.8,26456.1,187.6,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6088.5,42.644543,2.853697,8060.4,26444.7,187.5,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6088.75,42.644028,2.853632,8056.9,26433.4,187.4,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089.0,42.643513,2.853568,8053.4,26422.0,187.3,,15.5,D 2.1,,,,,0,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,459.8,,,-3.75,0.759,Display - IAS (1),447,310.5,,,
6089.25,42.642998,2.853504,8050.0,26410.7,187.3,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089.5,42.642483,2.853439,8046.6,26399.5,187.3,,15,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089.75,42.641968,2.853375,8043.1,26388.3,187.3,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6090.0,42.641453,2.85331,8039.8,26377.1,187.3,,,D 2.1,71.88,,35.5,35.25,,,False (0),False (0),False (0),False (0),0,0,221.1,196,196,,,,,459.2,,,-3.75,0.758,Display - IAS (1),447,310.3,,N42 38.48,
6090.25,42.640938,2.853246,8036.4,26366.1,187.3,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6090.5,42.640423,2.853182,8033.0,26355.0,187.3,,,D 2.1,,,,,,0,,,,,,,208.5,,,,,,,,,,,,,,,,,
6090.75,42.639908,2.853119,8029.6,26343.9,187.3,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091.0,42.639393,2.853059,8026.2,26332.5,187.3,,,D 2.1,,,,,,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,458.5,*0.00,,-3.75,0.757,Display - IAS (1),446.5,310,E002 51.21,,
6091.25,42.638878,2.853001,8022.6,26321.0,187.3,,,D 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091.5,42.638363,2.852945,8019.1,26309.4,187.3,,,D 2.1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6091.75,42.637848,2.852892,8015.6,26297.8,187.3,,,D 2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6092.0,42.637333,2.852838,8012.0,26286.2,187.3,,,D 2.3,,35.5,35.38,35.25,,0,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,457.8,,,-3.75,0.755,Display - IAS (1),446,309.8,,,
6092.25,42.636818,2.852784,8008.5,26274.6,187.3,,,D 2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6092.5,42.636303,2.852731,8005.0,26263.1,187.3,,,D 2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6092.75,42.635788,2.852677,8001.5,26251.6,187.3,,,D 2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093.0,42.635273,2.852623,7997.9,26240.0,187.3,,14.5,D 2.3,,,,,0,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,457.7,,,-3.5,0.754,Display - IAS (1),446,309.8,,,
6093.25,42.634758,2.852569,7994.4,26228.3,187.3,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093.5,42.634243,2.852516,7990.8,26216.6,187.3,,14,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093.75,42.633728,2.852462,7987.2,26204.7,187.3,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6094.0,42.633213,2.852408,7983.5,26192.7,187.3,,,D 2.5,71.88,,35.38,35.25,,,False (0),False (0),False (0),False (0),0,0,222.9,196,196,,,,,457,,,-3.5,0.754,Display - IAS (1),445.5,309.5,,N42 37.99,
6094.25,42.632698,2.852355,7979.8,26180.4,187.4,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6094.5,42.632183,2.852301,7976.0,26168.0,187.5,,,D 2.6,,,,,,0,,,,,,,213.7,,,,,,,,,,,,,,,,,
6094.75,42.631668,2.852245,7972.2,26155.4,187.6,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095.0,42.631153,2.852187,7968.2,26142.4,187.7,,,D 2.6,,,,,,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,456.6,,,-3.5,0.753,Display - IAS (1),445.5,309.5,E002 51.16,,
6095.25,42.630638,2.852127,7964.1,26129.0,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095.5,42.630123,2.852065,7960.0,26115.5,187.7,,,D 2.8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6095.75,42.629608,2.852,7955.9,26101.9,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6096.0,42.629093,2.851936,7951.8,26088.5,187.7,,,D 2.8,,35.4,35.38,35.25,,0,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,456.2,,,-3.5,0.752,Display - IAS (1),445.5,309.5,,,
6096.25,42.628578,2.851871,7947.7,26075.1,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6096.5,42.628063,2.851807,7943.7,26061.8,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6096.75,42.627548,2.851743,7939.6,26048.6,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097.0,42.627033,2.851678,7935.6,26035.3,187.7,,14,D 3.0,,,,,0,,False (0),False (0),False (0),False (0),0,0,,196,196,,,,,456.3,,,-3.25,0.752,Display - IAS (1),445,309.8,,,
6097.25,42.626518,2.851614,7931.5,26022.1,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097.5,42.626003,2.851549,7927.5,26008.8,187.7,,14,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097.75,42.625488,2.851485,7923.4,25995.3,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098.0,42.624973,2.85142,7919.2,25981.5,187.7,,,D 3.0,71.88,,35.38,35.13,,,False (0),False (0),False (0),False (0),0,0,227.8,203,203,,,,,456.2,,,-3.25,0.751,Display - IAS (1),445,310,,N42 37.49,
6098.25,42.624458,2.851356,7914.9,25967.4,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098.5,42.623943,2.851291,7910.5,25953.1,187.7,,,D 3.0,,,,,,0,,,,,,,219.7,,,,,,,,,,,,,,,,,
6098.75,42.623428,2.851227,7906.2,25938.9,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099.0,42.622913,2.851163,7901.9,25924.8,187.7,,,D 3.0,,,,,,,False (0),False (0),False (0),False (0),0,0,,203,196,,,,,456.2,,*0.00,-3,0.751,Display - IAS (1),445,310.3,E002 51.10,,
6099.25,42.622398,2.851098,7897.6,25910.9,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099.5,42.621883,2.851034,7893.4,25897.0,187.7,,,D 3.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6099.75,42.621368,2.850969,7889.2,25883.3,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100.0,42.620853,2.850905,7885.0,25869.5,187.7,,,D 3.0,,35.4,35.38,35.13,,0,False (0),False (0),False (0),False (0),0,0,,203,196,,,,,456.1,,,-3,0.751,Display - IAS (1),445,310.5,,,
6100.25,42.620338,2.850841,7880.8,25855.7,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100.5,42.619823,2.850776,7876.6,25842.0,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100.75,42.619308,2.850712,7872.4,25828.1,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101.0,42.618793,2.850647,7868.1,25814.0,187.7,,14.5,D 3.0,,,,,0,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.3,,,-3,0.751,Display - IAS (1),445,311,,,
6101.25,42.618279,2.850583,7863.8,25799.7,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101.5,42.617764,2.850518,7859.4,25785.4,187.7,,15,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101.75,42.617252,2.850454,7855.0,25771.1,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6102.0,42.616741,2.850389,7850.8,25757.1,187.7,,,D 3.0,71.88,,35.38,35.13,,,False (0),False (0),False (0),False (0),0,0,232.4,203,203,,,,,456.6,,,-2.75,0.752,Display - IAS (1),445,311.5,,N42 37.00,
6102.25,42.61623,2.850325,7846.6,25743.4,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6102.5,42.615726,2.850261,7842.4,25729.8,187.7,,,D 2.8,,,,,,0,,,,,,,221.8,,,,,,,,,,,,,,,,,
6102.75,42.615219,2.850201,7838.3,25716.3,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103.0,42.614716,2.850145,7834.3,25703.1,187.7,,,D 2.8,,,,,,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.7,,,-2.5,0.752,Display - IAS (1),445,311.8,E002 51.04,,
6103.25,42.614212,2.850093,7830.4,25690.2,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103.5,42.613708,2.850046,7826.4,25677.3,187.7,,,D 2.8,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6103.75,42.613205,2.850003,7822.5,25664.2,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104.0,42.612698,2.84996,7818.4,25650.9,187.7,,,D 2.6,,35.3,35.25,35,,0,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.8,,,-2.25,0.751,Display - IAS (1),445,312,,,
6104.25,42.612194,2.849917,7814.2,25637.2,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104.5,42.611691,2.849874,7810.0,25623.4,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104.75,42.611187,2.849831,7805.9,25609.9,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105.0,42.610683,2.849788,7801.9,25596.9,187.7,,15.5,D 2.6,,,,,0,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.7,,,-2.25,0.751,Display - IAS (1),445,312.3,,,
6105.25,42.61018,2.849745,7798.1,25584.4,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105.5,42.609673,2.849702,7794.4,25572.1,187.7,,16,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105.75,42.609169,2.849659,7790.7,25559.9,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6106.0,42.608658,2.849616,7786.9,25547.7,187.7,,,D 2.5,71.88,,35.25,35,,,False (0),False (0),False (0),False (0),0,0,233.8,203,203,,,,,457.1,,,-2,0.752,Display - IAS (1),445,312.8,,N42 36.52,
6106.25,42.608147,2.849573,7783.2,25535.5,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6106.5,42.607635,2.84953,7779.5,25523.2,187.7,,,D 2.5,,,,,,0,,,,,,,222.5,,,,,,,,,,,,,,,,,
6106.75,42.607121,2.849483,7775.8,25511.1,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107.0,42.606606,2.849432,7772.1,25499.1,187.7,,,D 2.5,,,,,,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.7,,,-2,0.751,Display - IAS (1),444.5,312.8,E002 50.99,,
6107.25,42.606091,2.849375,7768.5,25487.2,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107.5,42.605576,2.849315,7764.9,25475.4,187.7,,,D 2.5,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6107.75,42.605061,2.849251,7761.2,25463.4,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108.0,42.604546,2.849187,7757.5,25451.1,187.7,,,D 2.5,,35.3,35.25,35,,0,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.6,,,-1.75,0.75,Display - IAS (1),444.5,312.8,,,
6108.25,42.604031,2.849122,7753.6,25438.4,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108.5,42.603516,2.849058,7749.7,25425.6,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108.75,42.603001,2.848993,7745.9,25413.0,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6109.0,42.602486,2.848929,7742.1,25400.6,187.7,,16.5,D 2.5,,,,,0,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,456.2,,,-1.75,0.749,Display - IAS (1),444.5,312.8,,,
6109.25,42.601971,2.848865,7738.4,25388.6,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6109.5,42.601456,2.8488,7734.8,25376.6,187.7,,16.5,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6109.75,42.600945,2.848736,7731.2,25364.7,187.7,,,D 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110.0,42.600433,2.848671,7727.5,25352.8,187.7,,,D 2.5,71.88,,35.25,35,,,False (0),False (0),False (0),False (0),0,0,234.1,203,203,,,,,455.5,,,-1.75,0.748,Display - IAS (1),444,312.5,,N42 36.02,
6110.25,42.599922,2.848607,7723.9,25340.9,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110.5,42.599419,2.848542,7720.3,25328.9,187.7,,,D 2.6,,,,,,0,,,,,,,223.2,,,,,,,,,,,,,,,,,
6110.75,42.598911,2.848478,7716.5,25316.6,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111.0,42.598408,2.848413,7712.7,25304.0,187.7,,,D 2.6,,,,,,,False (0),False (0),False (0),False (0),0,0,,203,203,,1506.0,,,455.4,,,-1.75,0.748,Display - IAS (1),444,312.8,E002 50.93,,
6111.25,42.597904,2.848349,7708.7,25290.9,187.7,,,D 2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111.5,42.597401,2.848284,7704.6,25277.7,187.7,,,D 2.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6111.75,42.596897,2.84822,7700.6,25264.5,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112.0,42.596394,2.848156,7696.7,25251.6,187.7,,,D 2.8,,35.3,35.25,35,,0,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,454.7,,,-1.75,0.747,Display - IAS (1),443.5,312.5,,,
6112.25,42.595886,2.848091,7692.8,25238.8,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112.5,42.595383,2.848027,7689.0,25226.2,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112.75,42.594879,2.847962,7685.1,25213.6,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113.0,42.594376,2.847898,7681.2,25200.8,187.7,,16,D 2.8,,,,,0,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,454.5,,,-1.5,0.746,Display - IAS (1),443.5,312.5,,,
6113.25,42.593872,2.847834,7677.3,25187.9,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113.5,42.593365,2.847769,7673.3,25175.0,187.7,,15,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113.75,42.592857,2.847705,7669.4,25161.9,187.7,,,D 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6114.0,42.592342,2.84764,7665.3,25148.6,187.7,,,D 3.0,71.88,,35.25,35,,,False (0),False (0),False (0),False (0),0,0,234.5,203,203,,,,,453.8,,,-1.5,0.744,Display - IAS (1),443.5,312.3,,N42 35.54,
6114.25,42.591827,2.847576,7661.2,25135.1,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6114.5,42.591305,2.847512,7657.0,25121.5,187.7,,,D 3.0,,,,,,0,,,,,,,223.6,,,,,,,,,,,,,,,,,
6114.75,42.590782,2.847449,7652.9,25107.8,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115.0,42.590256,2.847389,7648.7,25094.1,187.7,,,D 3.0,,,,,,,False (0),False (0),False (0),False (0),0,0,,203,203,1579.0,,,,453.1,,,-1.5,0.743,Display - IAS (1),443.5,312,E002 50.87,,
6115.25,42.589729,2.847331,7644.5,25080.4,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115.5,42.589203,2.847275,7640.3,25066.7,187.7,,,D 3.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
6115.75,42.588676,2.847222,7636.1,25052.9,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116.0,42.588154,2.847168,7632.0,25039.2,187.7,,,D 3.0,,35.3,35.25,35,,0,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,453.4,,,-1.25,0.743,Display - IAS (1),443,312.5,,,
6116.25,42.587627,2.847114,7627.8,25025.5,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116.5,42.587101,2.84706,7623.6,25011.7,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116.75,42.586575,2.847007,7619.3,24997.9,187.7,,,D 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117.0,42.586048,2.846953,7615.1,24983.8,187.7,,15,D 3.2,,,,,0,,False (0),False (0),False (0),False (0),0,0,,203,203,,,,,453.6,,,-1.25,0.744,Display - IAS (1),443,313,,,
6117.25,42.585522,2.846899,7610.7,24969.5,187.7,,,D 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117.5,42.584999,2.846846,7606.3,24955.1,187.7,,14,D 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117.75,42.584476,2.846792,7602.0,24940.8,187.7,,,D 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118.0,42.583961,2.846738,7597.6,24926.6,187.7,,,D 3.2,71.88,,35.25,34.88,,,False (0),False (0),False (0),False (0),0,0,236.3,203,203,,,,,453.5,,,-1.25,0.743,Display - IAS (1),443,313.3,,N42 35.03,
6118.25,42.583447,2.846684,7593.3,24912.5,187.7,,,D 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118.5,42.582939,2.846631,7589.0,24898.4,187.7,,,D 3.2,,,,,,0,,,,,,,223.2,,,,,,,,,,,,,,,,,
6118.75,42.582432,2.846577,7584.8,24884.4,187.7,,,D 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119.0,42.581928,2.846524,7580.5,24870.5,187.7,,,D 3.0,,,,,,,False (0),False (0),False (0),False (0),0,0,,203,203,,,0.0,,453.2,,,-1,0.743,Display - IAS (1),443,313.3,E002 50.82,,
6119.25,42.581425,2.84647,7576.3,24856.7,187.7,,,D 3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119.5,42.580921,2.846416,7572.1,24842.9,187.7,,,D 3.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
