Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1
6143.5,41.297741,2.075031,6.4,21.0,335.3,,,D 0.2,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6143.75,41.297752,2.075031,6.4,21.0,335.5,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144.0,41.297764,2.075031,6.4,21.0,335.7,,,D 0.2,,34,34,35,,30.6,True (1),True (1),True (1),True (1),90,30,,588,595,,,,,45.4,,,21.5,0.15,Display - IAS (1),4,45,,,
6144.25,41.297771,2.075031,6.4,21.0,335.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144.5,41.297783,2.075031,6.4,21.0,336.2,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144.75,41.297794,2.075031,6.4,21.0,336.5,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145.0,41.297806,2.075031,6.4,21.0,336.7,,0,D 0.2,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,581,595,,,,,45.4,,,21.5,0.15,Display - IAS (1),4.5,45,,,
6145.25,41.297817,2.075031,6.4,21.0,337.1,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145.5,41.297825,2.075031,6.4,21.0,337.4,,97.5,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145.75,41.297836,2.075031,6.4,21.0,337.8,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146.0,41.297848,2.075031,6.4,21.0,338.1,,,D 0.2,79.13,,34,34.88,,,True (1),True (1),True (1),True (1),90,30,0,581,588,,,,,45.4,,,21.5,0.15,Display - IAS (1),5,45,,N41 17.87,
6146.25,41.297859,2.075031,6.4,21.0,338.7,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146.5,41.297871,2.075031,6.4,21.0,339.2,,,D 0.2,,,,,,30.6,,,,,,,337.5,,,,,,,,,,,,,,,,,
6146.75,41.297878,2.075033,6.4,21.0,339.7,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147.0,41.29789,2.075038,6.4,21.0,340.2,,,D 0.2,,,,,,,True (1),True (1),True (1),True (1),90,30,,581,595,,,,,45.4,,,21.25,0.15,Display - IAS (1),5,45,E002 04.55,,
6147.25,41.297901,2.075044,6.4,21.0,340.8,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147.5,41.297913,2.075053,6.4,21.0,341.3,,,D 0.2,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6147.75,41.297924,2.075063,6.4,21.0,341.8,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148.0,41.297932,2.075074,6.4,21.0,342.3,,,D 0.2,,34,34,34.75,,30.6,True (1),True (1),True (1),True (1),90,30,,573,595,,,,,45.4,,,21.25,0.15,Display - IAS (1),5.5,45,,,
6148.25,41.297943,2.075085,6.4,21.0,343.0,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148.5,41.297955,2.075096,6.4,21.0,343.6,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148.75,41.297966,2.075106,6.4,21.0,344.2,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149.0,41.297977,2.075117,6.4,21.0,344.8,,0,D 0.4,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,573,595,,,,,45.4,,,21,0.15,Display - IAS (1),6,45,,,
6149.25,41.297989,2.075128,6.4,21.0,345.5,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149.5,41.297997,2.075139,6.4,21.0,346.2,,96,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149.75,41.298008,2.075149,6.4,21.0,346.9,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150.0,41.298012,2.07516,6.4,21.0,347.6,,,D 0.4,79.13,,33.88,34.63,,,True (1),True (1),True (1),True (1),90,30,0,581,588,,,,,45.4,,,21,0.15,Display - IAS (1),6,45,,N41 17.88,
6150.25,41.298016,2.075171,6.4,21.0,348.5,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150.5,41.298019,2.075181,6.4,21.0,349.4,,,D 0.4,,,,,,30.6,,,,,,,347.7,,,,,,,,,,,,,,,,,
6150.75,41.298019,2.07519,6.4,21.0,350.3,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151.0,41.298019,2.075197,6.4,21.0,351.1,,,D 0.4,,,,,,,True (1),True (1),True (1),True (1),90,30,,588,595,,,,,45.4,,,21.25,0.15,Display - IAS (1),6.5,45,E002 04.56,,
6151.25,41.298019,2.075201,6.4,21.0,352.0,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151.5,41.298019,2.075203,6.4,21.0,352.9,,,D 0.4,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6151.75,41.298019,2.075203,6.4,21.0,353.8,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152.0,41.298019,2.075203,6.4,21.0,354.6,,,D 0.4,,33.9,33.88,34.63,,30.6,True (1),True (1),True (1),True (1),90,30,,595,595,,,,,45.4,,,21.25,0.15,Display - IAS (1),7,45,,,
6152.25,41.298019,2.075203,6.4,21.0,355.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152.5,41.298019,2.075203,6.4,21.0,356.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152.75,41.298019,2.075203,6.4,21.0,357.5,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153.0,41.298019,2.075203,6.4,21.0,358.5,,0,D 0.4,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,595,588,,,,,45.4,,,21.5,0.15,Display - IAS (1),7,45,,,
6153.25,41.298019,2.075203,6.4,21.0,-1.1,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153.5,41.298019,2.075203,6.4,21.0,0.6,,94.5,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153.75,41.298023,2.075203,6.4,21.0,1.7,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154.0,41.298027,2.075203,6.4,21.0,2.7,,,D 0.4,78.75,,33.13,34.38,,,True (1),True (1),True (1),True (1),90,30,0,595,588,,,,,45.4,,,21.75,0.15,Display - IAS (1),7.5,45,,N41 17.88,
6154.25,41.298031,2.075203,6.4,21.0,3.8,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154.5,41.298042,2.075203,6.4,21.0,4.8,,,D 0.2,,,,,,30.6,,,,,,,2.8,,,,,,,,,,,,,,,,,
6154.75,41.29805,2.075203,6.4,21.0,5.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155.0,41.298061,2.075203,6.4,21.0,7.0,,,D 0.2,,,,,,,True (1),True (1),True (1),True (1),90,30,,414,450,,,,,45.4,*0.00,,21.75,0.15,Display - IAS (1),8,45,E002 04.56,,
6155.25,41.298073,2.075203,6.4,21.0,8.1,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155.5,41.298084,2.075203,6.4,21.0,9.2,,,D 0.2,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6155.75,41.298096,2.075203,6.4,21.0,10.4,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156.0,41.298107,2.075203,6.4,21.0,11.5,,,D 0.2,,28.9,28.88,29.75,,30.6,True (1),True (1),True (1),True (1),90,30,,319,341,,,,,45.4,,,21.75,0.15,Display - IAS (1),8,45,,,
6156.25,41.298115,2.075203,6.4,21.0,12.8,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156.5,41.298126,2.075203,6.4,21.0,14.0,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156.75,41.298138,2.075203,6.4,21.0,15.2,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157.0,41.298149,2.075203,6.4,21.0,16.4,,0,0,,,,,30.5,,True (1),True (1),True (1),True (1),90,30,,298,312,,,,,45.4,,,21.75,0.15,Display - IAS (1),8,45,,,
6157.25,41.298161,2.075203,6.4,21.0,17.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157.5,41.298168,2.075203,6.4,21.0,18.7,,93,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157.75,41.29818,2.075203,6.4,21.0,19.9,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158.0,41.298191,2.075203,6.4,21.0,21.0,,,D 0.2,68.5,,25.75,26.88,,,True (1),True (1),True (1),True (1),90,30,0,283,298,,,,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,,N41 17.89,
6158.25,41.298203,2.075203,6.4,21.0,22.3,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158.5,41.298214,2.075203,6.4,21.0,23.7,,,D 0.2,,,,,,30.6,,,,,,,21.4,,,,,,,,,,,,,,,,,
6158.75,41.298222,2.075205,6.4,21.0,25.0,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159.0,41.298233,2.075209,6.4,21.0,26.3,,,D 0.2,,,,,,,True (1),True (1),True (1),True (1),90,30,,261,269,,,,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,E002 04.56,,
6159.25,41.298244,2.075216,6.4,21.0,27.5,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159.5,41.298256,2.075224,6.4,21.0,28.8,,,D 0.2,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6159.75,41.298267,2.075235,6.4,21.0,30.0,,,D 0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160.0,41.298275,2.075246,6.4,21.0,31.2,,,D 0.2,,22.8,22.88,23.38,,30.6,True (1),True (1),True (1),True (1),90,30,,232,232,,,,,45.4,,,21.25,0.15,Display - IAS (1),8.5,45,,,
6160.25,41.298286,2.075257,6.4,21.0,32.5,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160.5,41.298298,2.075267,6.4,21.0,33.8,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160.75,41.298309,2.075278,6.4,21.0,35.2,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161.0,41.298321,2.075289,6.4,21.0,36.5,,0,D 0.4,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,218,203,,,,,45.4,,,21,0.15,Display - IAS (1),8.5,45,,,
6161.25,41.298332,2.0753,6.4,21.0,37.6,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161.5,41.29834,2.07531,6.4,21.0,38.8,,92,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161.75,41.298351,2.075321,6.4,21.0,39.9,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162.0,41.298355,2.075332,6.4,21.0,41.1,,,D 0.4,60.25,,20.38,20.63,,,True (1),True (1),True (1),True (1),90,30,0,203,181,,,,,45.4,,,21,0.15,Display - IAS (1),8,45,,N41 17.90,
6162.25,41.298359,2.075342,6.4,21.0,41.8,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162.5,41.298363,2.075353,6.4,21.0,42.6,,,D 0.4,,,,,,30.6,,,,,,,40.1,,,,,,,,,,,,,,,,,
6162.75,41.298363,2.075364,6.4,21.0,43.4,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163.0,41.298363,2.075375,6.4,21.0,44.2,,,D 0.4,,,,,,,True (1),True (1),True (1),True (1),90,30,,203,167,,,,,45.4,,*0.00,21,0.15,Display - IAS (1),8,45,E002 04.57,,
6163.25,41.298363,2.075385,6.4,21.0,44.9,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163.5,41.298363,2.075396,6.4,21.0,45.6,,,D 0.4,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6163.75,41.298363,2.075407,6.4,21.0,46.3,,,D 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164.0,41.298363,2.075418,6.4,21.0,47.0,,,D 0.4,,19.8,19.75,19.75,,30.6,True (1),True (1),True (1),True (1),90,30,,298,240,,,,,45.4,,,21,0.15,Display - IAS (1),8,45,,,
6164.25,41.298363,2.075428,6.4,21.0,47.7,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164.5,41.298363,2.075439,6.4,21.0,48.4,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164.75,41.298363,2.07545,6.4,21.0,49.1,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165.0,41.298363,2.07546,6.4,21.0,49.8,,0,D 0.5,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,334,363,,,,,45.4,,,21,0.15,Display - IAS (1),8,45,,,
6165.25,41.298363,2.075471,6.4,21.0,50.5,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165.5,41.298363,2.075482,6.4,21.0,51.1,,91.5,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165.75,41.298367,2.075493,6.4,21.0,51.7,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166.0,41.29837,2.075503,6.4,21.0,52.3,,,D 0.5,59.25,,19.88,19.75,,,True (1),True (1),True (1),True (1),90,30,0,334,348,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,N41 17.90,
6166.25,41.298374,2.075514,6.4,21.0,52.8,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166.5,41.298386,2.075525,6.4,21.0,53.4,,,D 0.5,,,,,,30.6,,,,,,,50.6,,,,,,,,,,,,,,,,,
6166.75,41.298393,2.075536,6.4,21.0,53.9,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167.0,41.298405,2.075546,6.4,21.0,54.4,,,D 0.5,,,,,,,True (1),True (1),True (1),True (1),90,30,,327,334,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,E002 04.58,,
6167.25,41.298416,2.075557,6.4,21.0,54.9,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167.5,41.298428,2.075568,6.4,21.0,55.5,,,D 0.5,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6167.75,41.298439,2.075578,6.4,21.0,56.0,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168.0,41.29845,2.075589,6.4,21.0,56.5,,,D 0.5,,20.1,20.13,20.13,,30.6,True (1),True (1),True (1),True (1),90,30,,327,327,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,,
6168.25,41.298458,2.0756,6.4,21.0,57.1,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168.5,41.29847,2.075611,6.4,21.0,57.6,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168.75,41.298481,2.075621,6.4,21.0,58.1,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169.0,41.298492,2.075632,6.4,21.0,58.6,,0,D 0.7,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,327,327,,,,,45.4,,,21.5,0.15,Display - IAS (1),8,45,,,
6169.25,41.298504,2.075643,6.4,21.0,59.1,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169.5,41.298512,2.075654,6.4,21.0,59.5,,91,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169.75,41.298523,2.075664,6.4,21.0,60.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170.0,41.298527,2.075675,6.4,21.0,60.4,,,D 0.7,59.5,,20.13,20.13,,,True (1),True (1),True (1),True (1),90,30,0,327,319,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,N41 17.91,
6170.25,41.298531,2.075686,6.4,21.0,60.7,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170.5,41.298534,2.075696,6.4,21.0,61.1,,,D 0.7,,,,,,30.6,,,,,,,58.4,,,,,,,,,,,,,,,,,
6170.75,41.298534,2.075707,6.4,21.0,61.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171.0,41.298534,2.075718,6.4,21.0,61.8,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),90,30,,327,319,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,E002 04.59,,
6171.25,41.298534,2.075729,6.4,21.0,62.1,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171.5,41.298534,2.075739,6.4,21.0,62.5,,,D 0.7,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,
6171.75,41.298534,2.07575,6.4,21.0,62.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172.0,41.298534,2.075761,6.4,21.0,63.2,,,D 0.7,,20.3,20.25,20.5,,30.6,True (1),True (1),True (1),True (1),90,30,,327,327,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,,
6172.25,41.298534,2.075772,6.4,21.0,63.5,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172.5,41.298534,2.075782,6.4,21.0,63.7,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172.75,41.298534,2.075793,6.4,21.0,64.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173.0,41.298534,2.075804,6.4,21.0,64.3,,0,D 0.7,,,,,30.5,,True (1),True (1),True (1),True (1),90,30,,327,327,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,,
6173.25,41.298534,2.075814,6.4,21.0,64.5,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173.5,41.298534,2.075825,6.4,21.0,64.8,,90.5,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173.75,41.298538,2.075836,6.4,21.0,65.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6174.0,41.298542,2.075847,6.4,21.0,65.3,,,D 0.7,59.63,,20.25,20.25,,,True (1),True (1),True (1),True (1),90,30,0,327,319,,,,,45.4,,,21,0.15,Display - IAS (1),8,45,,N41 17.91,
6174.25,41.298546,2.075857,6.4,21.0,65.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6174.5,41.298557,2.075868,6.4,21.0,65.5,,,D 0.7,,,,,,30.6,,,,,,,62.6,,,,,,,,,,,,,,,,,
6174.75,41.298565,2.075881,6.4,21.0,65.6,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175.0,41.298576,2.075896,6.4,21.0,65.7,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),90,30,,327,319,,1347,,,45.4,,,21,0.15,Display - IAS (1),8,45,E002 04.60,,
6175.25,41.298588,2.075913,6.4,21.0,65.7,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175.5,41.298599,2.075933,6.4,21.0,65.7,,,D 0.7,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,
6175.75,41.298611,2.075954,6.4,21.0,65.7,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176.0,41.298618,2.075975,6.4,21.0,65.7,,,D 0.7,,20.4,20.25,20,,30.6,True (1),True (1),True (1),True (1),90,30,,327,319,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,,
6176.25,41.29863,2.075997,6.4,21.0,65.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176.5,41.298641,2.076018,6.4,21.0,65.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176.75,41.298653,2.07604,6.4,21.0,65.9,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177.0,41.298664,2.076061,6.4,21.0,66.0,,0,D 0.7,,,,,30.4,,True (1),True (1),True (1),True (1),90,30,,327,327,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,,
6177.25,41.298676,2.076083,6.4,21.0,65.9,,,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177.5,41.298683,2.076104,6.4,21.0,65.8,,90.5,D 0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177.75,41.298695,2.076126,6.4,21.0,65.8,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178.0,41.298698,2.076147,6.4,21.0,65.7,,,D 0.7,59.63,,20.38,20.13,,,True (1),True (1),True (1),True (1),90,30,0,327,327,,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,,N41 17.92,
6178.25,41.298702,2.076169,6.4,21.0,65.3,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178.5,41.298706,2.07619,6.4,21.0,65.0,,,D 0.7,,,,,,30.6,,,,,,,61.9,,,,,,,,,,,,,,,,,
6178.75,41.298706,2.076209,6.4,21.0,64.6,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179.0,41.298706,2.076226,6.4,21.0,64.3,,,D 0.7,,,,,,,True (1),True (1),True (1),True (1),90,30,,327,319,1452,,,,45.4,,,21.25,0.15,Display - IAS (1),8,45,E002 04.63,,
6179.25,41.298706,2.076241,6.4,21.0,63.6,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179.5,41.298706,2.076254,6.4,21.0,63.0,,,D 0.7,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,
6179.75,41.298706,2.076265,6.4,21.0,62.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180.0,41.298706,2.076276,6.4,21.0,61.8,,,D 0.7,,20.4,20.38,20.13,,30.6,True (1),True (1),True (1),True (1),90,30,,327,327,,,,,45.4,,,21.25,0.15,Display - IAS (1),8.5,45,,,
6180.25,41.298706,2.076287,6.4,21.0,61.0,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180.5,41.298706,2.076297,6.4,21.0,60.2,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180.75,41.298706,2.076308,6.4,21.0,59.4,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181.0,41.298706,2.076319,6.4,21.0,58.6,,0,D 0.7,,,,,29.4,,True (1),True (1),True (1),True (1),41.5,5,,334,327,,,,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,,,
6181.25,41.298706,2.076329,6.4,21.0,57.6,,,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181.5,41.298706,2.07634,6.4,21.0,56.5,,91,D 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181.75,41.29871,2.076351,6.4,21.0,55.5,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182.0,41.298714,2.076362,6.4,21.0,54.4,,,D 0.9,59.63,,20.38,20.13,,,True (1),True (1),True (1),True (1),0.7,0,0,334,327,,,,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,,N41 17.92,
6182.25,41.298717,2.076372,6.4,21.0,53.4,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182.5,41.298729,2.076383,6.4,21.0,52.3,,,D 0.9,,,,,,28.3,,,,,,,48.5,,,,,,,,,,,,,,,,,
6182.75,41.298737,2.07639,6.4,21.0,51.3,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183.0,41.298748,2.076392,6.4,21.0,50.2,,,D 0.9,,,,,,,True (1),True (1),True (1),True (1),-0.4,0,,341,327,,,0,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,E002 04.64,,
6183.25,41.298759,2.07639,6.4,21.0,49.0,,,D 0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183.5,41.298771,2.076383,6.4,21.0,47.7,,,D 0.9,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,
6183.75,41.298782,2.076372,6.4,21.0,46.5,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184.0,41.298794,2.076362,6.4,21.0,45.3,,,D 1.1,,20.4,20.38,20.38,,26,True (1),True (1),True (1),True (1),-0.4,0,,334,327,,,,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,,,
6184.25,41.298801,2.076351,6.4,21.0,44.0,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184.5,41.298813,2.07634,6.4,21.0,42.6,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184.75,41.298824,2.076329,6.4,21.0,41.3,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185.0,41.298836,2.076319,6.4,21.0,40.0,,0,D 1.1,,,,,24.4,,True (1),True (1),True (1),True (1),-0.4,0,,334,327,,,,,45.4,,,21.5,0.15,Display - IAS (1),8.5,45,,,
6185.25,41.298847,2.076308,6.4,21.0,38.5,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185.5,41.298855,2.076297,6.4,21.0,37.0,,91.5,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185.75,41.298866,2.076287,6.4,21.0,35.5,,,D 1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6186.0,41.298878,2.076276,6.4,21.0,34.0,,,D 1.2,59.63,,20.5,19.75,,,True (1),True (1),True (1),True (1),-0.4,0,0,334,327,,,,,45.4,,,21.5,0.15,Display - IAS (1),9,45,,N41 17.93,
6186.25,41.298889,2.076265,6.4,21.0,32.5,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6186.5,41.298901,2.076254,6.4,21.0,31.0,,,D 1.1,,,,,,19.8,,,,,,,27.1,,,,,,,,,,,,,,,,,
6186.75,41.298908,2.076246,6.4,21.0,29.5,,,D 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187.0,41.29892,2.076239,6.4,21.0,28.0,,,D 1.2,,,,,,,True (1),True (1),True (1),True (1),-0.4,0,,334,327,,,,0,45.4,,,21.5,0.15,Display - IAS (1),9,45,E002 04.63,,
